best_ts,best_ini,opt_val,time_ts
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.000000
3834,4296,3834,0.015625
3834,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.000000
3909,4296,3834,0.000000
3909,4296,3834,0.015625
3909,4296,3834,0.015625
