best_ts,best_ini,opt_val,time_ts
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.000000
2218,2299,2019,0.031250
2183,2299,2019,0.046875
2183,2299,2019,0.046875
2183,2299,2019,0.031250
2183,2299,2019,0.031250
2183,2299,2019,0.031250
2183,2299,2019,0.046875
2183,2299,2019,0.031250
2183,2299,2019,0.046875
2183,2299,2019,0.031250
2183,2299,2019,0.031250
2183,2299,2019,0.046875
2183,2299,2019,0.031250
2183,2299,2019,0.046875
2183,2299,2019,0.031250
2183,2299,2019,0.031250
2183,2299,2019,0.031250
2183,2299,2019,0.015625
2183,2299,2019,0.031250
2183,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.046875
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.046875
2218,2299,2019,0.015625
2218,2299,2019,0.015625
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.046875
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.000000
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.046875
2218,2299,2019,0.015625
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.046875
2218,2299,2019,0.046875
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
2218,2299,2019,0.015625
2218,2299,2019,0.031250
