best_ts,best_ini,opt_val,time_ts
6268,6373,5153,0.109375
6268,6373,5153,0.093750
6268,6373,5153,0.156250
6268,6373,5153,0.109375
6268,6373,5153,0.156250
6268,6373,5153,0.109375
6268,6373,5153,0.156250
6268,6373,5153,0.125000
6268,6373,5153,0.093750
6268,6373,5153,0.125000
6268,6373,5153,0.156250
6268,6373,5153,0.093750
6268,6373,5153,0.109375
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.109375
6268,6373,5153,0.125000
6268,6373,5153,0.156250
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.156250
6268,6373,5153,0.125000
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.093750
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.109375
6268,6373,5153,0.109375
6268,6373,5153,0.171875
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.171875
6268,6373,5153,0.109375
6268,6373,5153,0.093750
6268,6373,5153,0.156250
6268,6373,5153,0.125000
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.125000
6268,6373,5153,0.093750
6268,6373,5153,0.156250
6268,6373,5153,0.109375
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.109375
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.156250
6268,6373,5153,0.109375
6268,6373,5153,0.125000
6268,6373,5153,0.125000
6268,6373,5153,0.171875
6268,6373,5153,0.156250
6268,6373,5153,0.140625
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.125000
6268,6373,5153,0.109375
6268,6373,5153,0.109375
6268,6373,5153,0.109375
6268,6373,5153,0.125000
6268,6373,5153,0.156250
6268,6373,5153,0.140625
6268,6373,5153,0.109375
6268,6373,5153,0.125000
6268,6373,5153,0.093750
6268,6373,5153,0.140625
6268,6373,5153,0.093750
6268,6373,5153,0.140625
6268,6373,5153,0.109375
6268,6373,5153,0.093750
6268,6373,5153,0.156250
6268,6373,5153,0.109375
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.109375
6268,6373,5153,0.093750
6268,6373,5153,0.125000
6268,6373,5153,0.125000
6268,6373,5153,0.125000
6268,6373,5153,0.109375
6268,6373,5153,0.109375
6268,6373,5153,0.140625
6268,6373,5153,0.109375
6268,6373,5153,0.140625
6268,6373,5153,0.140625
6268,6373,5153,0.125000
6268,6373,5153,0.140625
6268,6373,5153,0.093750
6268,6373,5153,0.125000
6268,6373,5153,0.125000
6268,6373,5153,0.125000
6268,6373,5153,0.125000
