best_ts,best_ini,opt_val,time_ts
2539,2790,2340,0.046875
2539,2790,2340,0.031250
2539,2790,2340,0.046875
2539,2790,2340,0.046875
2539,2790,2340,0.062500
2539,2790,2340,0.062500
2539,2790,2340,0.046875
2539,2790,2340,0.046875
2511,2790,2340,0.015625
2511,2790,2340,0.015625
2511,2790,2340,0.046875
2511,2790,2340,0.046875
2511,2790,2340,0.031250
2511,2790,2340,0.031250
2511,2790,2340,0.015625
2511,2790,2340,0.046875
2511,2790,2340,0.046875
2511,2790,2340,0.062500
2511,2790,2340,0.046875
2511,2790,2340,0.046875
2511,2790,2340,0.046875
2511,2790,2340,0.031250
2511,2790,2340,0.046875
2511,2790,2340,0.031250
2511,2790,2340,0.031250
2532,2790,2340,0.031250
2532,2790,2340,0.062500
2532,2790,2340,0.062500
2532,2790,2340,0.046875
2532,2790,2340,0.046875
2532,2790,2340,0.046875
2532,2790,2340,0.046875
2532,2790,2340,0.062500
2532,2790,2340,0.000000
2532,2790,2340,0.062500
2532,2790,2340,0.046875
2532,2790,2340,0.046875
2532,2790,2340,0.031250
2532,2790,2340,0.031250
2569,2790,2340,0.031250
2569,2790,2340,0.046875
2569,2790,2340,0.031250
2569,2790,2340,0.046875
2569,2790,2340,0.031250
2569,2790,2340,0.031250
2569,2790,2340,0.031250
2569,2790,2340,0.031250
2569,2790,2340,0.046875
2569,2790,2340,0.031250
2569,2790,2340,0.046875
2569,2790,2340,0.046875
2569,2790,2340,0.015625
2569,2790,2340,0.046875
2569,2790,2340,0.031250
2569,2790,2340,0.031250
2569,2790,2340,0.031250
2569,2790,2340,0.031250
2569,2790,2340,0.031250
2526,2790,2340,0.062500
2526,2790,2340,0.046875
2526,2790,2340,0.078125
2526,2790,2340,0.078125
2526,2790,2340,0.078125
2526,2790,2340,0.078125
2526,2790,2340,0.062500
2526,2790,2340,0.062500
2526,2790,2340,0.078125
2526,2790,2340,0.078125
2526,2790,2340,0.062500
2526,2790,2340,0.062500
2526,2790,2340,0.078125
2473,2790,2340,0.046875
2473,2790,2340,0.031250
2473,2790,2340,0.046875
2473,2790,2340,0.062500
2473,2790,2340,0.046875
2473,2790,2340,0.046875
2473,2790,2340,0.046875
2473,2790,2340,0.031250
2473,2790,2340,0.046875
2473,2790,2340,0.031250
2473,2790,2340,0.046875
2473,2790,2340,0.031250
2473,2790,2340,0.031250
2473,2790,2340,0.031250
2473,2790,2340,0.046875
2473,2790,2340,0.031250
2473,2790,2340,0.031250
2473,2790,2340,0.046875
2605,2790,2340,0.031250
2605,2790,2340,0.062500
2605,2790,2340,0.046875
2605,2790,2340,0.062500
2605,2790,2340,0.062500
2605,2790,2340,0.062500
2605,2790,2340,0.062500
2605,2790,2340,0.046875
2605,2790,2340,0.046875
2605,2790,2340,0.046875
2605,2790,2340,0.046875
