best_ts,best_ini,opt_val,time_ts
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.046875
1882,2073,1622,0.062500
1882,2073,1622,0.015625
1882,2073,1622,0.046875
1882,2073,1622,0.046875
1882,2073,1622,0.015625
1882,2073,1622,0.046875
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.062500
1882,2073,1622,0.046875
1882,2073,1622,0.062500
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.015625
1882,2073,1622,0.046875
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.046875
1882,2073,1622,0.015625
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.000000
1882,2073,1622,0.015625
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.000000
1882,2073,1622,0.031250
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.062500
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.015625
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.015625
1882,2073,1622,0.015625
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.015625
1882,2073,1622,0.015625
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.031250
1882,2073,1622,0.015625
1882,2073,1622,0.031250
1882,2073,1622,0.046875
1882,2073,1622,0.046875
1882,2073,1622,0.046875
1882,2073,1622,0.031250
