best_ts,best_ini,opt_val,time_ts
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.015625
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.062500
2133,2220,1862,0.046875
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.046875
2133,2220,1862,0.015625
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.046875
2133,2220,1862,0.031250
2133,2220,1862,0.062500
2133,2220,1862,0.015625
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.062500
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.031250
2133,2220,1862,0.062500
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.015625
2133,2220,1862,0.015625
2133,2220,1862,0.015625
2133,2220,1862,0.000000
2133,2220,1862,0.031250
2133,2220,1862,0.015625
2133,2220,1862,0.031250
2133,2220,1862,0.015625
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.031250
1957,2220,1862,0.046875
1957,2220,1862,0.031250
1957,2220,1862,0.062500
1957,2220,1862,0.046875
1957,2220,1862,0.031250
1957,2220,1862,0.046875
1957,2220,1862,0.046875
1957,2220,1862,0.031250
1957,2220,1862,0.046875
1957,2220,1862,0.046875
1957,2220,1862,0.046875
1957,2220,1862,0.046875
1957,2220,1862,0.078125
1957,2220,1862,0.062500
1957,2220,1862,0.046875
1957,2220,1862,0.031250
2101,2220,1862,0.046875
2101,2220,1862,0.046875
2101,2220,1862,0.062500
2101,2220,1862,0.062500
2101,2220,1862,0.062500
2101,2220,1862,0.062500
2101,2220,1862,0.046875
2101,2220,1862,0.046875
2101,2220,1862,0.046875
2101,2220,1862,0.062500
2101,2220,1862,0.046875
2101,2220,1862,0.046875
2101,2220,1862,0.046875
2101,2220,1862,0.062500
2101,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.046875
2133,2220,1862,0.046875
2133,2220,1862,0.031250
2133,2220,1862,0.031250
2133,2220,1862,0.015625
