best_ts,best_ini,opt_val,time_ts
1911,2298,1655,0.031250
1911,2298,1655,0.046875
1911,2298,1655,0.046875
1911,2298,1655,0.031250
1911,2298,1655,0.015625
1911,2298,1655,0.031250
1911,2298,1655,0.015625
2003,2298,1655,0.046875
2003,2298,1655,0.046875
2003,2298,1655,0.046875
2003,2298,1655,0.046875
2003,2298,1655,0.062500
2003,2298,1655,0.015625
2003,2298,1655,0.046875
2003,2298,1655,0.031250
2003,2298,1655,0.062500
2003,2298,1655,0.015625
2003,2298,1655,0.031250
2003,2298,1655,0.046875
2003,2298,1655,0.031250
2003,2298,1655,0.046875
2003,2298,1655,0.062500
2003,2298,1655,0.000000
1887,2298,1655,0.046875
1887,2298,1655,0.046875
1887,2298,1655,0.046875
1887,2298,1655,0.031250
1887,2298,1655,0.031250
1887,2298,1655,0.093750
1887,2298,1655,0.031250
1887,2298,1655,0.031250
1887,2298,1655,0.046875
1887,2298,1655,0.015625
1887,2298,1655,0.031250
1887,2298,1655,0.031250
1887,2298,1655,0.015625
1887,2298,1655,0.031250
1842,2298,1655,0.046875
1842,2298,1655,0.031250
1842,2298,1655,0.062500
1842,2298,1655,0.093750
1842,2298,1655,0.062500
1842,2298,1655,0.046875
1842,2298,1655,0.078125
1842,2298,1655,0.078125
1842,2298,1655,0.078125
1842,2298,1655,0.062500
1842,2298,1655,0.062500
1842,2298,1655,0.078125
1878,2298,1655,0.031250
1878,2298,1655,0.046875
1878,2298,1655,0.015625
1878,2298,1655,0.000000
1878,2298,1655,0.031250
1878,2298,1655,0.031250
1878,2298,1655,0.031250
1878,2298,1655,0.031250
1878,2298,1655,0.046875
1878,2298,1655,0.046875
1878,2298,1655,0.031250
1878,2298,1655,0.046875
1878,2298,1655,0.046875
1878,2298,1655,0.015625
1878,2298,1655,0.031250
1878,2298,1655,0.031250
1878,2298,1655,0.046875
1878,2298,1655,0.031250
1887,2298,1655,0.046875
1887,2298,1655,0.031250
1887,2298,1655,0.031250
1887,2298,1655,0.062500
1887,2298,1655,0.046875
1887,2298,1655,0.062500
1887,2298,1655,0.046875
1887,2298,1655,0.062500
1887,2298,1655,0.046875
1887,2298,1655,0.078125
1887,2298,1655,0.062500
1887,2298,1655,0.062500
1887,2298,1655,0.046875
1778,2298,1655,0.031250
1778,2298,1655,0.046875
1778,2298,1655,0.046875
1778,2298,1655,0.031250
1778,2298,1655,0.046875
1778,2298,1655,0.062500
1778,2298,1655,0.046875
1778,2298,1655,0.031250
1778,2298,1655,0.046875
1778,2298,1655,0.000000
1778,2298,1655,0.031250
1778,2298,1655,0.031250
1778,2298,1655,0.046875
1778,2298,1655,0.031250
1778,2298,1655,0.015625
1778,2298,1655,0.031250
1778,2298,1655,0.015625
1778,2298,1655,0.062500
1778,2298,1655,0.031250
1947,2298,1655,0.046875
