best_ts,best_ini,opt_val,time_ts
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.046875
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.046875
1373,1472,1233,0.031250
1373,1472,1233,0.046875
1373,1472,1233,0.015625
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.046875
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.000000
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.046875
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.046875
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.015625
1373,1472,1233,0.046875
1373,1472,1233,0.015625
1373,1472,1233,0.015625
1373,1472,1233,0.031250
1373,1472,1233,0.031250
1373,1472,1233,0.046875
1373,1472,1233,0.031250
1373,1472,1233,0.000000
1373,1472,1233,0.031250
1373,1472,1233,0.015625
