best_ts,best_ini,opt_val,time_ts
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6912,9929,6859,0.000000
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.000000
6912,9929,6859,0.031250
6912,9929,6859,0.031250
6912,9929,6859,0.015625
6912,9929,6859,0.000000
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.031250
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.031250
6912,9929,6859,0.031250
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.015625
6912,9929,6859,0.031250
6912,9929,6859,0.015625
6912,9929,6859,0.000000
6912,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.031250
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.046875
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.031250
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.031250
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.000000
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6859,9929,6859,0.015625
6909,9929,6859,0.015625
6909,9929,6859,0.015625
6909,9929,6859,0.000000
