best_ts,best_ini,opt_val,time_ts
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.046875
1092,1160,1009,0.031250
1092,1160,1009,0.046875
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.046875
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.062500
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.046875
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.062500
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.015625
1092,1160,1009,0.015625
1092,1160,1009,0.046875
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.046875
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.031250
1092,1160,1009,0.015625
1092,1160,1009,0.046875
