best_ts,best_ini,opt_val,time_ts
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.031250
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.031250
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.015625
3524,4164,3524,0.000000
3524,4164,3524,0.015625
3524,4164,3524,0.000000
