best_ts,best_ini,opt_val,time_ts
1768,2101,1645,0.046875
1768,2101,1645,0.062500
2050,2101,1645,0.015625
2050,2101,1645,0.046875
2050,2101,1645,0.015625
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.062500
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.015625
2050,2101,1645,0.046875
2050,2101,1645,0.062500
2050,2101,1645,0.031250
2050,2101,1645,0.062500
2050,2101,1645,0.015625
2050,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.000000
2050,2101,1645,0.015625
2050,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.000000
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.062500
1812,2101,1645,0.078125
1812,2101,1645,0.093750
1812,2101,1645,0.062500
1812,2101,1645,0.078125
1812,2101,1645,0.093750
1812,2101,1645,0.031250
1812,2101,1645,0.046875
1812,2101,1645,0.093750
1812,2101,1645,0.078125
1812,2101,1645,0.078125
1812,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.000000
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.015625
2050,2101,1645,0.015625
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.031250
2050,2101,1645,0.046875
2050,2101,1645,0.046875
2050,2101,1645,0.015625
2050,2101,1645,0.031250
2050,2101,1645,0.000000
2050,2101,1645,0.015625
2050,2101,1645,0.015625
