best_ts,best_ini,opt_val,time_ts
7542,7817,5955,0.171875
7542,7817,5955,0.140625
7542,7817,5955,0.093750
7542,7817,5955,0.156250
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.093750
7542,7817,5955,0.203125
7542,7817,5955,0.093750
7542,7817,5955,0.125000
7542,7817,5955,0.093750
7542,7817,5955,0.140625
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.093750
7542,7817,5955,0.140625
7542,7817,5955,0.156250
7542,7817,5955,0.125000
7542,7817,5955,0.156250
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.140625
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.140625
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.078125
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.093750
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.078125
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.140625
7542,7817,5955,0.109375
7542,7817,5955,0.156250
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.093750
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.140625
7542,7817,5955,0.109375
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.109375
7542,7817,5955,0.125000
7542,7817,5955,0.093750
7542,7817,5955,0.109375
7542,7817,5955,0.140625
7542,7817,5955,0.109375
7542,7817,5955,0.140625
7542,7817,5955,0.125000
7542,7817,5955,0.109375
7542,7817,5955,0.125000
