best_ts,best_ini,opt_val,time_ts
1084,1231,1039,0.062500
1084,1231,1039,0.031250
1084,1231,1039,0.046875
1084,1231,1039,0.046875
1084,1231,1039,0.046875
1084,1231,1039,0.046875
1122,1231,1039,0.046875
1122,1231,1039,0.062500
1122,1231,1039,0.046875
1122,1231,1039,0.046875
1122,1231,1039,0.046875
1122,1231,1039,0.062500
1122,1231,1039,0.062500
1122,1231,1039,0.031250
1122,1231,1039,0.031250
1122,1231,1039,0.046875
1122,1231,1039,0.031250
1122,1231,1039,0.046875
1122,1231,1039,0.046875
1122,1231,1039,0.031250
1063,1231,1039,0.046875
1063,1231,1039,0.015625
1063,1231,1039,0.062500
1063,1231,1039,0.046875
1063,1231,1039,0.046875
1063,1231,1039,0.046875
1063,1231,1039,0.062500
1063,1231,1039,0.046875
1063,1231,1039,0.046875
1063,1231,1039,0.031250
1063,1231,1039,0.046875
1063,1231,1039,0.031250
1089,1231,1039,0.031250
1089,1231,1039,0.031250
1089,1231,1039,0.046875
1089,1231,1039,0.015625
1089,1231,1039,0.046875
1089,1231,1039,0.031250
1089,1231,1039,0.031250
1089,1231,1039,0.046875
1089,1231,1039,0.031250
1089,1231,1039,0.046875
1089,1231,1039,0.031250
1089,1231,1039,0.015625
1089,1231,1039,0.046875
1089,1231,1039,0.031250
1089,1231,1039,0.046875
1089,1231,1039,0.031250
1089,1231,1039,0.046875
1133,1231,1039,0.031250
1133,1231,1039,0.046875
1133,1231,1039,0.046875
1133,1231,1039,0.046875
1133,1231,1039,0.046875
1133,1231,1039,0.015625
1133,1231,1039,0.046875
1133,1231,1039,0.031250
1133,1231,1039,0.062500
1133,1231,1039,0.031250
1133,1231,1039,0.031250
1133,1231,1039,0.046875
1133,1231,1039,0.031250
1133,1231,1039,0.046875
1133,1231,1039,0.031250
1133,1231,1039,0.046875
1158,1231,1039,0.031250
1158,1231,1039,0.046875
1158,1231,1039,0.046875
1158,1231,1039,0.031250
1158,1231,1039,0.046875
1158,1231,1039,0.015625
1158,1231,1039,0.046875
1158,1231,1039,0.046875
1158,1231,1039,0.031250
1158,1231,1039,0.046875
1158,1231,1039,0.031250
1158,1231,1039,0.046875
1158,1231,1039,0.046875
1158,1231,1039,0.031250
1158,1231,1039,0.062500
1158,1231,1039,0.031250
1158,1231,1039,0.046875
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.046875
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.015625
1205,1231,1039,0.015625
1205,1231,1039,0.015625
1205,1231,1039,0.046875
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.031250
1205,1231,1039,0.031250
