best_ts,best_ini,opt_val,time_ts
7656,9550,7401,0.015625
7656,9550,7401,0.015625
7656,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.000000
7656,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.015625
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.000000
7656,9550,7401,0.031250
7656,9550,7401,0.031250
7656,9550,7401,0.031250
7401,9550,7401,0.015625
7401,9550,7401,0.031250
7401,9550,7401,0.031250
7401,9550,7401,0.015625
7401,9550,7401,0.015625
7401,9550,7401,0.031250
7401,9550,7401,0.031250
7401,9550,7401,0.015625
7401,9550,7401,0.031250
7401,9550,7401,0.015625
7401,9550,7401,0.031250
7401,9550,7401,0.015625
7401,9550,7401,0.000000
7401,9550,7401,0.031250
7401,9550,7401,0.015625
7401,9550,7401,0.015625
7401,9550,7401,0.015625
7401,9550,7401,0.031250
7401,9550,7401,0.015625
7401,9550,7401,0.031250
7401,9550,7401,0.000000
7401,9550,7401,0.031250
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.015625
8030,9550,7401,0.000000
8030,9550,7401,0.000000
8030,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.015625
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.000000
7656,9550,7401,0.015625
7656,9550,7401,0.015625
7656,9550,7401,0.031250
7656,9550,7401,0.015625
7656,9550,7401,0.015625
